ech,Hexadecimal_sans_p,Hexadecimal_inv,binary,Hexadecimal
5689598049,1B04082AA1CBBA6AF87A02,1B04082AA1CBBA6AF87A02C435E3,1100011110101100001000110100000001011110000111110101011001011101110100111000010101010100000100000010000011011000,8d020145583dd565f1e50432ca7c
5691438140,1B04082AA1CB7A6AB97A05,1B04082AA1CB7A6AB97A0541ADD5,1010101110110101100000101010000001011110100111010101011001011110110100111000010101010100000100000010000011011000,8d020145583de565d9e50a285bba
5693194268,1B04082AA1CBF87A2D7266,1B04082AA1CBF87A2D7266A44629,1001010001100010001001010110011001001110101101000101111000011111110100111000010101010100000100000010000011011000,8d020145583df1e54be466522649
5693595270,1B04082A9901E054D0B18C,1B04082A9901E054D0B18CBF2048,0001001000000100111111010011000110001101000010110010101000000111100000001001100101010100000100000010000011011000,8d020145990870a2b0d813df4021
5695598733,1B04082A758DE16008C301,1B04082A758DE16008C30172F365,1010011011001111010011101000000011000011000100000000011010000111101100011010111001010100000100000010000011011000,8d020145ea1b7860013c08e4fc6a
5697081998,1B04082AA1CF887A88726F,1B04082AA1CF887A88726F310336,0110110011000000100011001111011001001110000100010101111000010001111100111000010101010100000100000010000011011000,8d020145583f11e511e46fc80cc6
5698602571,1B04082A9901695C80B18C,1B04082A9901695C80B18C382180,0000000110000100000111000011000110001101000000010011101010010110100000001001100101010100000100000010000011011000,8d020145990869a310d813c14810
5702574819,1B04082AA1CF2872DF72E3,1B04082AA1CF2872DF72E3F62777,1110111011100100011011111100011101001110111110110100111000010100111100111000010101010100000100000010000011011000,8d020145583f41e4bfe47cf64eee
5702681034,1B2200D9780D9500000000,1B2200D9780D9500000000278FAD,1011010111110001111001000000000000000000000000000000000010101001101100000001111010011011000000000100010011011000,8d4400b9e10b9a000000004e1f5b
5702961086,1B2200D99903B557E10282,1B2200D99903B557E10282F2056A,0101011010100000010011110100000101000000100001111110101010101101110000001001100110011011000000000100010011011000,8d4400b9990cdaae780414f40a65
5705758332,1B2200D9A139048A8AF1A2,1B2200D9A139048A8AF1A252DEBA,0101110101111011010010100100010110001111010100010101000100100000100111001000010110011011000000000100010011011000,8d4400b958c9021515f854a4b7d5
5706838401,1B2200D99903B557E10282,1B2200D99903B557E10282F2056A,0101011010100000010011110100000101000000100001111110101010101101110000001001100110011011000000000100010011011000,8d4400b9990cdaae780414f40a65
5710127699,1B04082A758DE16008C301,1B04082A758DE16008C30172F365,1010011011001111010011101000000011000011000100000000011010000111101100011010111001010100000100000010000011011000,8d020145ea1b7860013c08e4fc6a
5711287309,1B04082A99012952A0B182,1B04082A99012952A0B18244FDD3,1100101110111111001000100100000110001101000001010100101010010100100000001001100101010100000100000010000011011000,8d020145990849a450d81422fbbc
5711545605,1B2B00FAF14800040029D1,1B2B00FAF14800040029D169907D,1011111000001001100101101000101110010100000000000010000000000000000100101000111101011111000000001101010011011000,8d4d00f5f82100020049b86990eb
5715211141,1B04082A9901285290B282,1B04082A9901285290B2824AF053,1100101000001111010100100100000101001101000010010100101000010100100000001001100101010100000100000010000011011000,8d020145990841a490d41425f0ac
5717811793,1B04082AA1CF7A622D7ACB,1B04082AA1CF7A622D7ACB768CBD,1011110100110001011011101101001101011110101101000100011001011110111100111000010101010100000100000010000011011000,8d020145583fe5644be53de613db
5719212344,1B04082A9901C952B0B082,1B04082A9901C952B0B082FF21EC,0011011110000100111111110100000100001101000011010100101010010011100000001001100101010100000100000010000011011000,8d020145990839a4d0d014ff4873
5721010495,1B04082A9901C952B0B08C,1B04082A9901C952B0B08CFF21EC,0011011110000100111111110011000100001101000011010100101010010011100000001001100101010100000100000010000011011000,8d020145990839a4d0d013ff4873
5723530813,1B04082AF14C00040029D1,1B04082AF14C00040029D10600A9,1001010100000000011000001000101110010100000000000010000000000000001100101000111101010100000100000010000011011000,8d020145f82300020049b8060059
5726062013,1B2200D9A13EFA9CCCF184,1B2200D9A13EFA9CCCF1847C72B7,1110110101001110001111100010000110001111001100110011100101011111011111001000010110011011000000000100010011011000,8d4400b958c7f59333f812e3e4de
5726166896,1B04082A78864B00000000,1B04082A78864B00000000875ADD,1011101101011010111000010000000000000000000000000000000011010010011000010001111001010100000100000010000011011000,8d020145e1162d000000001ea5bb
5726886788,1B04082A4CC280FC3C4140,1B04082A4CC280FC3C414048A797,1110100111100101000100100000001010000010001111000011111100000001010000110011001001010100000100000010000011011000,8d020145233410f3c32820215e9e
5731902482,1B2B00FA99037B5FD10289,1B2B00FA99037B5FD102897863C0,0000001111000110000111101001000101000000100010111111101011011110110000001001100101011111000000001101010011011000,8d4d00f5990cedafb80419e16c30
5735152082,1B2B00FA7805CC00000000,1B2B00FA7805CC00000000F0D3C7,1110001111001011000011110000000000000000000000000000000000110011101000000001111001011111000000001101010011011000,8d4d00f5e10a3300000000f0bc3e
5735731360,1B2B00FA99037B5FD10289,1B2B00FA99037B5FD102897863C0,0000001111000110000111101001000101000000100010111111101011011110110000001001100101011111000000001101010011011000,8d4d00f5990cedafb80419e16c30
5767768978,1B04082A7548216008C301,1B04082A7548216008C301AD12E9,1001011101001000101101011000000011000011000100000000011010000100000100101010111001010100000100000010000011011000,8d020145ea214860013c085b8479
5768769138,1B04082A9913C75AA0118A,1B04082A9913C75AA0118A6DFC12,0100100000111111101101100101000110001000000001010101101011100011110010001001100101010100000100000010000011011000,8d020145998c3ea55088156bf384
5770648993,1B04082A9913C75AA01282,1B04082A9913C75AA012826DFC12,0100100000111111101101100100000101001000000001010101101011100011110010001001100101010100000100000010000011011000,8d020145998c3ea55084146bf384
5777319854,1B04082A7548216008C301,1B04082A7548216008C301AD12E9,1001011101001000101101011000000011000011000100000000011010000100000100101010111001010100000100000010000011011000,8d020145ea214860013c085b8479
5777680028,1B04082AA12C9A605A7A85,1B04082AA12C9A605A7A85FEB08C,0011000100001101011111111010000101011110010110100000011001011001001101001000010101010100000100000010000011011000,8d02014558439560a5e51af7d013
5779362956,1B04082AA12C5A601B7A86,1B04082AA12C5A601B7A867B28BA,0101110100010100110111100110000101011110110110000000011001011010001101001000010101010100000100000010000011011000,8d0201455843a5608de516ed41d5
5781404245,1B2B00FA99037B5FD10289,1B2B00FA99037B5FD102897863C0,0000001111000110000111101001000101000000100010111111101011011110110000001001100101011111000000001101010011011000,8d4d00f5990cedafb80419e16c30
5781677670,1B04082A9913235AA0618A,1B04082A9913235AA0618AEE162D,1011010001101000011101110101000110000110000001010101101011000100110010001001100101010100000100000010000011011000,8d020145998c4ca550681577864b
5785670610,1B04082A99132F5AE0628A,1B04082A99132F5AE0628AA64C2D,1011010000110010011001010101000101000110000001110101101011110100110010001001100101010100000100000010000011011000,8d020145998c4fa570641556234b
5786469850,1B04082AA12C3A608B7A01,1B04082AA12C3A608B7A0139E4A1,1000010100100111100111001000000001011110110100010000011001011100001101001000010101010100000100000010000011011000,8d0201455843c5601de508c97258
5787791006,1B04082A9913A45A90608A,1B04082A9913A45A90608A3D2689,1001000101100100101111000101000100000110000010010101101000100101110010001001100101010100000100000010000011011000,8d020145998c52a5906015cb4619
5791538350,1B04082A9913A25AD0A38A,1B04082A9913A25AD0A38A190B89,1001000111010000100110000101000111000101000010110101101001000101110010001001100101010100000100000010000011011000,8d020145998c54a5b05c15890d19
5796543164,1B04082AA12C78B7F87221,1B04082AA12C78B7F87221A2C2EF,1111011101000011010001011000010001001110000111111110110100011110001101001000010101010100000100000010000011011000,8d0201455843e1def1e44854347f
5797424323,1B04082A9913A65AD0A18A,1B04082A9913A65AD0A18A213D89,1001000110111100100001000101000110000101000010110101101001100101110010001001100101010100000100000010000011011000,8d020145998c56a5b0581548cb19
5810015222,1B04082AA12A88B7897241,1B04082AA12A88B7897241D53F56,0110101011111100101010111000001001001110100100011110110100010001010101001000010101010100000100000010000011011000,8d020145584511de19e428bacfa6
5813656549,1B04082AA12A48BBBB728F,1B04082AA12A48BBBB728F50EF3A,0101110011110111000010101111000101001110110111011101110100010010010101001000010101010100000100000010000011011000,8d020145584521dddde41fa07fc5
5814967599,1B2B00FAA1DA0AA3097B62,1B2B00FAA1DA0AA3097B6290E98A,0101000110010111000010010100011011011110100100001100010101010000010110111000010101011111000000001101010011011000,8d4d00f558b5055c09ed64907915
5817192880,1B2200D99903B957D00282,1B2200D99903B957D00282BA5F6A,0101011011111010010111010100000101000000000010111110101010011101110000001001100110011011000000000100010011011000,8d4400b9990cd9aeb00414d5af65
5818018153,1B04082A99036856E0A286,1B04082A99036856E0A2862DE8F5,1010111100010111101101000110000101000101000001110110101000010110110000001001100101010100000100000010000011011000,8d020145990c61a67054164b71fa
5818819450,1B04082AF14C00040029D1,1B04082AF14C00040029D10600A9,1001010100000000011000001000101110010100000000000010000000000000001100101000111101010100000100000010000011011000,8d020145f82300020049b8060059
5820059118,1B04082AA12A2AA70972D9,1B04082AA12A2AA70972D90E90A3,1100010100001001011100001001101101001110100100001110010101010100010101001000010101010100000100000010000011011000,8d0201455845455e09e4b907905c
5820871110,1B2200D97523216208C301,1B2200D97523216208C301195A62,0100011001011010100110001000000011000011000100000100011010000100110001001010111010011011000000000100010011011000,8d4400b9ea4c4864013c0889a564
5821231091,1B2200D99903B957D00182,1B2200D99903B957D00182BA5F6A,0101011011111010010111010100000110000000000010111110101010011101110000001001100110011011000000000100010011011000,8d4400b9990cd9aeb00814d5af65
5823247660,1B2B00FA99037B5F910289,1B2B00FA99037B5F9102897863C0,0000001111000110000111101001000101000000100010011111101011011110110000001001100101011111000000001101010011011000,8d4d00f5990cedaf980419e16c30
5823698830,1B04082AA12AAAAB3F72D0,1B04082AA12AAAAB3F72D0F7C8DD,1011101100010011111011110000101101001110111111001101010101010101010101001000010101010100000100000010000011011000,8d0201455845555dcfe4b0fe31bb
5824059320,1B04082A9903645690A28A,1B04082A9903645690A28A65B2F5,1010111101001101101001100101000101000101000010010110101000100110110000001001100101010100000100000010000011011000,8d020145990c62a69054156ad4fa
5825692290,1B04082A99036C56D0A186,1B04082A99036C56D0A18615DEF5,1010111101111011101010000110000110000101000010110110101000110110110000001001100101010100000100000010000011011000,8d020145990c63a6b058168ab7fa
5826811955,1B04082AA12AA8BB0E7CFB,1B04082AA12AA8BB0E7CFBEB3305,1010000011001100110101111101111100111110011100001101110100010101010101001000010101010100000100000010000011011000,8d020145584551dd07e3fd7dcc0a
5829931058,1B04082AA12A6AAB697250,1B04082AA12A6AAB6972507250EB,1101011100001010010011100000101001001110100101101101010101010110010101001000010101010100000100000010000011011000,8d0201455845655d69e4a0e4a07d
5830259897,1B2200D97523216208C301,1B2200D97523216208C301195A62,0100011001011010100110001000000011000011000100000100011010000100110001001010111010011011000000000100010011011000,8d4400b9ea4c4864013c0889a564
5831931957,1B04082A99036256B0A38A,1B04082A99036256B0A38A419FF5,1010111111111001100000100101000111000101000011010110101001000110110000001001100101010100000100000010000011011000,8d020145990c64a6d05c15289ffa
5833488905,1B04082AA12AEAAB4F729E,1B04082AA12AEAAB4F729E8B40CF,1111001100000010110100010111100101001110111100101101010101010111010101001000010101010100000100000010000011011000,8d0201455845755d2fe4971d203f
5835016218,1B2200D9F14C00060029D1,1B2200D9F14C00060029D1051292,0100100101001000101000001000101110010100000000000110000000000000001100101000111110011011000000000100010011011000,8d4400b9f82300060049b80a8494
5836697800,1B04082AA12A18B3687C7C,1B04082AA12A18B3687C7CCCCF44,0010001011110011001100110011111000111110000101101100110100011000010101001000010101010100000100000010000011011000,8d020145584581dc61e3e3333f22
5839704004,1B2200D97523216208C301,1B2200D97523216208C301195A62,0100011001011010100110001000000011000011000100000100011010000100110001001010111010011011000000000100010011011000,8d4400b9ea4c4864013c0889a564
5840019536,1B04082AA12A9AA33E7216,1B04082AA12A9AA33E72162924B8,0001110100100100100101000110100001001110011111001100010101011001010101001000010101010100000100000010000011011000,8d0201455845955cc7e4864942d1
5840650175,1B04082A78864B00000000,1B04082A78864B00000000875ADD,1011101101011010111000010000000000000000000000000000000011010010011000010001111001010100000100000010000011011000,8d020145e1162d000000001ea5bb
5842170871,1B04082AA12A98B30E7CBA,1B04082AA12A98B30E7CBA35DF60,0000011011111011101011000101110100111110011100001100110100011001010101001000010101010100000100000010000011011000,8d020145584591dc07e3d5cabf60
5843011395,1B04082A99036E5EA0638A,1B04082A99036E5EA0638A09B599,1001100110101101100100000101000111000110000001010111101001110110110000001001100101010100000100000010000011011000,8d020145990c67a7506c1509da99
5844534563,1B2200D99903B957D00182,1B2200D99903B957D00182BA5F6A,0101011011111010010111010100000110000000000010111110101010011101110000001001100110011011000000000100010011011000,8d4400b9990cd9aeb00814d5af65
5844572352,1B04082A9903615EE0E086,1B04082A9903615EE0E08653F919,1001100010011111110010100110000100000111000001110111101010000110110000001001100101010100000100000010000011011000,8d020145990c68a7707016acf989
5848642725,1B04082A9903615E90E286,1B04082A9903615E90E28653F919,1001100010011111110010100110000101000111000010010111101010000110110000001001100101010100000100000010000011011000,8d020145990c68a7907416acf989
5851482854,1B2200D99903B957D00282,1B2200D99903B957D00282BA5F6A,0101011011111010010111010100000101000000000010111110101010011101110000001001100110011011000000000100010011011000,8d4400b9990cd9aeb00414d5af65
5871426361,1B2B00FAA1DAC8BE0E7D9E,1B2B00FAA1DAC8BE0E7D9EF63637,1110110001101100011011110111100110111110011100000111110100010011010110111000010101011111000000001101010011011000,8d4d00f558b531d707eb97f6c6ce
5878471641,1B04082A99036551E09386,1B04082A99036551E09386946F51,1000101011110110001010010110000111001001000001111000101010100110110000001001100101010100000100000010000011011000,8d020145990c6aa8709c16926fa8
5883242755,1B04082AA12E1AA9FA7282,1B04082AA12E1AA9FA7282E709EF,1111011110010000111001110100000101001110010111111001010101011000011101001000010101010100000100000010000011011000,8d02014558478559f5e4147e097f
5885858031,1B04082A99036551E0528A,1B04082A99036551E0528A946F51,1000101011110110001010010101000101001010000001111000101010100110110000001001100101010100000100000010000011011000,8d020145990c6aa870a415926fa8
5885890554,1B04082AF14C00040029D1,1B04082AF14C00040029D10600A9,1001010100000000011000001000101110010100000000000010000000000000001100101000111101010100000100000010000011011000,8d020145f82300020049b8060059
5886284294,1B04082A7548216008C301,1B04082A7548216008C301AD12E9,1001011101001000101101011000000011000011000100000000011010000100000100101010111001010100000100000010000011011000,8d020145ea214860013c085b8479
5888733768,1B04082AA12ED8B1F87CA6,1B04082AA12ED8B1F87CA67E1A6D,1011011001011000011111100110010100111110000111111000110100011011011101001000010101010100000100000010000011011000,8d0201455847b1d8f1e356e7856b
5893610698,1B04082A99036551D0D08A,1B04082A99036551D0D08A946F51,1000101011110110001010010101000100001011000010111000101010100110110000001001100101010100000100000010000011011000,8d020145990c6aa8b0b015926fa8
5893954434,1B04082AA12EBAA9287CFE,1B04082AA12EBAA9287CFE205DC2,0100001110111010000001000111111100111110000101001001010101011101011101001000010101010100000100000010000011011000,8d0201455847d55941e3f740ab34
5897798452,1B04082A99036551B0D286,1B04082A99036551B0D286946F51,1000101011110110001010010110000101001011000011011000101010100110110000001001100101010100000100000010000011011000,8d020145990c6aa8d0b416926fa8
5898037399,1B04082A78864B00000000,1B04082A78864B00000000875ADD,1011101101011010111000010000000000000000000000000000000011010010011000010001111001010100000100000010000011011000,8d020145e1162d000000001ea5bb
5900597915,1B04082A7548216008C301,1B04082A7548216008C301AD12E9,1001011101001000101101011000000011000011000100000000011010000100000100101010111001010100000100000010000011011000,8d020145ea214860013c085b8479
5901718667,1B04082A99036551B0D18E,1B04082A99036551B0D18E946F51,1000101011110110001010010111000110001011000011011000101010100110110000001001100101010100000100000010000011011000,8d020145990c6aa8d0b817926fa8
5902000120,1B04082AA12988B10B7CC4,1B04082AA12988B10B7CC4C367B8,0001110111100110110000110010001100111110110100001000110100010001100101001000010101010100000100000010000011011000,8d020145584911d80de3323c6ed1
5904925572,1B04082AF14C00040029D1,1B04082AF14C00040029D10600A9,1001010100000000011000001000101110010100000000000010000000000000001100101000111101010100000100000010000011011000,8d020145f82300020049b8060059
5905555217,1B04082AA129C8BE3F7C41,1B04082AA129C8BE3F7C41404FE2,0100011111110010000000101000001000111110111111000111110100010011100101001000010101010100000100000010000011011000,8d020145584931d7cfe328202f74
5906076139,1B04082A99036551B03086,1B04082A99036551B03086946F51,1000101011110110001010010110000100001100000011011000101010100110110000001001100101010100000100000010000011011000,8d020145990c6aa8d0c016926fa8
5906929387,1B2B00FA4CC0ECC9BF8A60,1B2B00FA4CC0ECC9BF8A60FFB589,1001000110101101111111110000011001010001111111011001001100110111000000110011001001011111000000001101010011011000,8d4d00f523307339df1560ffda19
5908558702,1B2B00FAA1DA3AA2BC7DC2,1B2B00FAA1DA3AA2BC7DC2B1818A,0101000110000001100011010100001110111110001111010100010101011100010110111000010101011111000000001101010011011000,8d4d00f558b5c554d3eb34d81815
5909265778,1B04082AA129A8BE1F7C87,1B04082AA129A8BE1F7C870283F9,1001111111000001010000001110000100111110111110000111110100010101100101001000010101010100000100000010000011011000,8d020145584951d78fe31e041cf9
5911266920,1B04082AA12968BE6B7C89,1B04082AA12968BE6B7C89871BCF,1111001111011000111000011001000100111110110101100111110100010110100101001000010101010100000100000010000011011000,8d020145584961d76de3191e8d3f
5912495735,1B2B00FAA1DA7AA2187D8D,1B2B00FAA1DA7AA2187D8DCD0998,0001100110010000101100111011000110111110000110000100010101011110010110111000010101011111000000001101010011011000,8d4d00f558b5e55481eb1b3b0991
5913107344,1B04082AA129EAAEF97C32,1B04082AA129EAAEF97C3262F033,1100110000001111010001100100110000111110100111110111010101010111100101001000010101010100000100000010000011011000,8d02014558497557f9e3c464f0cc
5914068587,1B04082A99036551F03186,1B04082A99036551F03186946F51,1000101011110110001010010110000110001100000011111000101010100110110000001001100101010100000100000010000011011000,8d020145990c6aa8f0c816926fa8
5914826435,1B04082AF14C00040029D1,1B04082AF14C00040029D10600A9,1001010100000000011000001000101110010100000000000010000000000000001100101000111101010100000100000010000011011000,8d020145f82300020049b8060059
5914907684,1B04082AA12918BE4F7C0F,1B04082AA12918BE4F7C0F250FD4,0010101111110000101001001111000000111110111100100111110100011000100101001000010101010100000100000010000011011000,8d020145584981d72fe30f4a0fb2
5916840524,1B04082AA1299AAEDD7CD5,1B04082AA1299AAEDD7CD5C0E428,0001010000100111000000111010101100111110101110110111010101011001100101001000010101010100000100000010000011011000,8d02014558499557bbe3ba307241
5918121089,1B04082A99036551F03386,1B04082A99036551F03386946F51,1000101011110110001010010110000111001100000011111000101010100110110000001001100101010100000100000010000011011000,8d020145990c6aa8f0cc16926fa8
5918361534,1B04082A4CC280FC3C4140,1B04082A4CC280FC3C414048A797,1110100111100101000100100000001010000010001111000011111100000001010000110011001001010100000100000010000011011000,8d020145233410f3c32820215e9e
5919520776,1B04082A7548216008C301,1B04082A7548216008C301AD12E9,1001011101001000101101011000000011000011000100000000011010000100000100101010111001010100000100000010000011011000,8d020145ea214860013c085b8479
5921702833,1B2B00FA752661666BC301,1B2B00FA752661666BC30104A0F3,1100111100000101001000001000000011000011110101100110011010000110011001001010111001011111000000001101010011011000,8d4d00f5ea4668666d3c080250fc
5922737114,1B04082AA1293AAEAE7C5D,1B04082AA1293AAEAE7C5D07B005,1010000000001101111000001011101000111110011101010111010101011100100101001000010101010100000100000010000011011000,8d0201455849c55757e3ab0ed00a
5924893291,1B2B00FAA1DE8AAC1975B0,1B2B00FAA1DE8AAC1975B0A108E2,0100011100010000100001010000110110101110100110000011010101010001011110111000010101011111000000001101010011011000,8d4d00f558b7155389ead0580174
5925713355,1B2B00FA9903735F90A281,1B2B00FA9903735F90A281080FC0,0000001111110000000100001000000101000101000010011111101011001110110000001001100101011111000000001101010011011000,8d4d00f5990cecaf905418010f30
5926048557,1B04082A9903695980B086,1B04082A9903695980B086DC453D,1011110010100010001110110110000100001101000000011001101010010110110000001001100101010100000100000010000011011000,8d020145990c69a910d016b32acb
5928691071,1B04082AA12D08B6CB7479,1B04082AA12D08B6CB7479F2F6BC,0011110101101111010011111001111000101110110100110110110100010000101101001000010101010100000100000010000011011000,8d020145584b01d63de2e9f4f6d3
5928835587,1B2B00FAA1DE8AACCF75D9,1B2B00FAA1DE8AACCF75D9A108E2,0100011100010000100001011001101110101110111100110011010101010001011110111000010101011111000000001101010011011000,8d4d00f558b715533feab9580174
5929274498,1B2B00FA9903735FE0A281,1B2B00FA9903735FE0A281080FC0,0000001111110000000100001000000101000101000001111111101011001110110000001001100101011111000000001101010011011000,8d4d00f5990cecaf705418010f30
5935545539,1B04082A78864B00000000,1B04082A78864B00000000875ADD,1011101101011010111000010000000000000000000000000000000011010010011000010001111001010100000100000010000011011000,8d020145e1162d000000001ea5bb
5937729141,1B04082A99036959C03386,1B04082A99036959C03386DC453D,1011110010100010001110110110000111001100000000111001101010010110110000001001100101010100000100000010000011011000,8d020145990c69a930cc16b32acb
5939010028,1B04082A7548216008C301,1B04082A7548216008C301AD12E9,1001011101001000101101011000000011000011000100000000011010000100000100101010111001010100000100000010000011011000,8d020145ea214860013c085b8479
5941491397,1B04082A99036959C03186,1B04082A99036959C03186DC453D,1011110010100010001110110110000110001100000000111001101010010110110000001001100101010100000100000010000011011000,8d020145990c69a930c816b32acb
5941810228,1B04082AA12DEAA6887CE1,1B04082AA12DEAA6887CE155D15B,1101101010001011101010101000011100111110000100010110010101010111101101001000010101010100000100000010000011011000,8d020145584b755611e378aab8ad
5943411297,1B04082A99036959C0318E,1B04082A99036959C0318EDC453D,1011110010100010001110110111000110001100000000111001101010010110110000001001100101010100000100000010000011011000,8d020145990c69a930c817b32acb
5943531509,1B04082AA12D18BACB7434,1B04082AA12D18BACB74341266E6,0110011101100110010010000010110000101110110100110101110100011000101101001000010101010100000100000010000011011000,8d020145584b81d53de2c2846676
5949368482,1B04082A99036959A03286,1B04082A99036959A03286DC453D,1011110010100010001110110110000101001100000001011001101010010110110000001001100101010100000100000010000011011000,8d020145990c69a950c416b32acb
5951289737,1B04082AA12D38B2DA745B,1B04082AA12D38B2DA745B2C5283,1100000101001010001101001101101000101110010110110100110100011100101101001000010101010100000100000010000011011000,8d020145584bc1d4b5e2ad43a41c
5953059533,1B04082A7548216008C301,1B04082A7548216008C301AD12E9,1001011101001000101101011000000011000011000100000000011010000100000100101010111001010100000100000010000011011000,8d020145ea214860013c085b8479
5955060701,1B04082AA12D7AAA4B7CAA,1B04082AA12D7AAA4B7CAA4C5125,1010010010001010001100100101010100111110110100100101010101011110101101001000010101010100000100000010000011011000,8d020145584be5552de35523a84a
5955814500,1B2B00FAA1DEEAA8C87585,1B2B00FAA1DEEAA8C87585E3FCCF,1111001100111111110001111010000110101110000100110001010101010111011110111000010101011111000000001101010011011000,8d4d00f558b7755131ea1a7cf33f
5957096789,1B04082AA12DFAAA097CA0,1B04082AA12DFAAA097CA0B54101,1000000010000010101011010000010100111110100100000101010101011111101101001000010101010100000100000010000011011000,8d020145584bf55509e350da2808
5957896022,1B04082A7548216008C301,1B04082A7548216008C301AD12E9,1001011101001000101101011000000011000011000100000000011010000100000100101010111001010100000100000010000011011000,8d020145ea214860013c085b8479
5958342799,1B04082A99036959A0308A,1B04082A99036959A0308ADC453D,1011110010100010001110110101000100001100000001011001101010010110110000001001100101010100000100000010000011011000,8d020145990c69a950c015b32acb
5959227585,1B2B00FAF14800040029D1,1B2B00FAF14800040029D169907D,1011111000001001100101101000101110010100000000000010000000000000000100101000111101011111000000001101010011011000,8d4d00f5f82100020049b86990eb
5959371015,1B2B00FA752661666BC301,1B2B00FA752661666BC30104A0F3,1100111100000101001000001000000011000011110101100110011010000110011001001010111001011111000000001101010011011000,8d4d00f5ea4668666d3c080250fc
5961048804,1B04082AA12B8AA23A7C2A,1B04082AA12B8AA23A7C2A3BDCF0,0000111100111011110111000101010000111110010111000100010101010001110101001000010101010100000100000010000011011000,8d020145584d1554c5e345cdb3f0
5962488313,1B04082A7548216008C301,1B04082A7548216008C301AD12E9,1001011101001000101101011000000011000011000100000000011010000100000100101010111001010100000100000010000011011000,8d020145ea214860013c085b8479
5962837787,1B2B00FAA1DE9AA05C7977,1B2B00FAA1DE9AA05C79774198B8,0001110100011001100000101110111010011110001110100000010101011001011110111000010101011111000000001101010011011000,8d4d00f558b79550a3e9ee2891d1
5966534654,1B2B00FAA1DE5AA0AE79B1,1B2B00FAA1DE5AA0AE79B1C4008E,0111000100000000001000111000110110011110011101010000010101011010011110111000010101011111000000001101010011011000,8d4d00f558b7a55057e9d8320017
5966967654,1B04082AA12B28BC5C7414,1B04082AA12B28BC5C7414E02744,0010001011100100000001110010100000101110001110100011110100010100110101001000010101010100000100000010000011011000,8d020145584d41d3a3e282704e22
5967567300,1B04082A99036959E03086,1B04082A99036959E03086DC453D,1011110010100010001110110110000100001100000001111001101010010110110000001001100101010100000100000010000011011000,8d020145990c69a970c016b32acb
5971679976,1B04082AF14C00040029D1,1B04082AF14C00040029D10600A9,1001010100000000011000001000101110010100000000000010000000000000001100101000111101010100000100000010000011011000,8d020145f82300020049b8060059
5973924758,1B04082AA12B18BC4E746F,1B04082AA12B18BC4E746F3EBB4D,1011001011011101011111001111011000101110011100100011110100011000110101001000010101010100000100000010000011011000,8d020145584d81d327e26fc7dd2b
5975948817,1B2200D99903B05FD00282,1B2200D99903B05FD00282C44E86,0110000101110010001000110100000101000000000010111111101000001101110000001001100110011011000000000100010011011000,8d4400b9990cd0afb00414322716
5976641359,1B04082A7548216008C301,1B04082A7548216008C301AD12E9,1001011101001000101101011000000011000011000100000000011010000100000100101010111001010100000100000010000011011000,8d020145ea214860013c085b8479
5978244936,1B2B00FA752661666BC301,1B2B00FA752661666BC30104A0F3,1100111100000101001000001000000011000011110101100110011010000110011001001010111001011111000000001101010011011000,8d4d00f5ea4668666d3c080250fc
5981510825,1B04082A7548216008C301,1B04082A7548216008C301AD12E9,1001011101001000101101011000000011000011000100000000011010000100000100101010111001010100000100000010000011011000,8d020145ea214860013c085b8479
5981870304,1B04082AA12B3AACAB7C07,1B04082AA12B3AACAB7C071C049C,0011100100100000001110001110000000111110110101010011010101011100110101001000010101010100000100000010000011011000,8d020145584dc5535de30e830293
5982292587,1B2200D97523216208C301,1B2200D97523216208C301195A62,0100011001011010100110001000000011000011000100000100011010000100110001001010111010011011000000000100010011011000,8d4400b9ea4c4864013c0889a564
5982773498,1B2B00FA99037B5FE02381,1B2B00FA99037B5FE023817863C0,0000001111000110000111101000000111000100000001111111101011011110110000001001100101011111000000001101010011011000,8d4d00f5990cedaf704c18e16c30
5983551332,1B04082AA12BBAAC287C05,1B04082AA12BBAAC287C05E514B8,0001110100101000101001111010000000111110000101000011010101011101110101001000010101010100000100000010000011011000,8d020145584dd55341e30a7a82d1
5985206840,1B04082AA12B7AAC4C7C0A,1B04082AA12B7AAC4C7C0A608C8E,0111000100110001000001100101000000111110001100100011010101011110110101001000010101010100000100000010000011011000,8d020145584de55323e305601317
5988791643,1B2200D9A1390AEFC9F46F,1B2200D9A1390AEFC9F46FFB1155,1010101010001000110111111111011000101111100100111111011101010000100111001000010110011011000000000100010011011000,8d4400b958c9057f39f26ffd88aa
5993122212,1B04082A78864B00000000,1B04082A78864B00000000875ADD,1011101101011010111000010000000000000000000000000000000011010010011000010001111001010100000100000010000011011000,8d020145e1162d000000001ea5bb
5993379630,1B2B00FAA1DEFA272D79C1,1B2B00FAA1DEFA272D79C1FB8247,1110001001000001110111111000001110011110101101001110010001011111011110111000010101011111000000001101010011011000,8d4d00f558b7f54e4be938fd142e
5994483249,1B04082A99036959B03086,1B04082A99036959B03086DC453D,1011110010100010001110110110000100001100000011011001101010010110110000001001100101010100000100000010000011011000,8d020145990c69a9d0c016b32acb
5995603253,1B04082A7548216008C301,1B04082A7548216008C301AD12E9,1001011101001000101101011000000011000011000100000000011010000100000100101010111001010100000100000010000011011000,8d020145ea214860013c085b8479
